EX_pi_e,EX_mn2_e,EX_fe2_e,EX_glc__D_e,EX_zn2_e,EX_mg2_e,EX_ca2_e,EX_ni2_e,EX_cu2_e,EX_cobalt2_e,EX_mobd_e,EX_so4_e,EX_nh4_e,EX_k_e,EX_na1_e,EX_cl_e,EX_o2_e,EX_arg__L_e,EX_asn__L_e,EX_gln__L_e,growth rate,cost,production rate,is pareto
9.84960763399085,0.001,0.1,10.0,0.001,4.625752630485772,0.0,0.001,0.001,0.0001,0.0005,1.721362643664059,4.227381751133082,10.260955591019682,14.47596462365341,0.0,17.529264109909104,4.291640308652732,0.0,0.6095735551389498,0.0,970.10394,0.045483217,False
8.281547696780317,0.001,0.1,8.635700384829041,0.001,3.496912497354239,0.0,0.001,0.001,0.0001,0.0005,1.8765694442996759,3.6069124903606142,8.939768722964649,20.334716207239214,0.0,17.67752479146705,2.72768198759124,0.0,0.0,0.0,729.85956,0.03853122,False
8.986023576081736,0.001,0.1,10.0,0.001,2.9508364366187543,0.0,0.001,0.001,0.0001,0.0005,1.6835816919608138,5.017758080095225,8.79874400548246,25.722740064759986,20.0,16.61921861623643,5.614032705294138,5.90988207181619,7.750064969008069,0.0,2153.833,0.054247316,False
0.0,0.001,0.1,9.258507315473434,0.001,1.191766315053647,4.705537180970419,0.001,0.001,0.0001,0.0005,1.325862649544601,5.697671294567438,6.196378015179701,52.932451771650676,8.330564878151579,19.044978382027345,4.47343023228788,0.0,0.9139292939198311,0.0,727.1912,0.04705774,False
0.0,0.001,0.1,8.72271196937432,0.001,2.3898932731468876,6.202417293641359,0.001,0.001,0.0001,0.0005,1.299357390544193,2.9069255650518637,4.88273615851395,37.230352000160835,3.9206566300223593,20.0,3.3161481056661235,0.0,0.22498609552920057,6.2972354e-13,595.43384,0.04131654,True
0.0,0.001,0.1,8.727821046336143,0.001,1.1394145443826524,5.048385503864,0.001,0.001,0.0001,0.0005,1.3006787778193,5.160868489288342,8.3343252264907,47.85874183345412,17.421694879259253,18.742982843297572,5.478373259065985,1.6359718056812018,2.876793390639636,3.7200996e-13,1169.0535,0.049316064,True
13.878328722559086,0.001,0.1,9.773377062622625,0.001,3.3695754605867156,5.161943954357477,0.001,0.001,0.0001,0.0005,1.2942621096767704,1.615915680646748,7.164038337207879,0.0,0.0,18.00807739809334,2.383776010710042,5.855018001935957,2.1914084748803955,0.0,1604.6627,0.051186338,False
1.859221398000768,0.001,0.1,9.38543438620931,0.001,0.4897578912160652,4.970433688372362,0.001,0.001,0.0001,0.0005,1.338832163825071,7.31760828628425,8.137051444210115,68.6704216984522,17.928481035692005,18.804178959801767,6.014980910391829,4.041894150830055,3.4254164683164703,0.85,1510.5842,0.017744923,False
16.275614915601892,0.001,0.1,8.586950991146631,0.001,2.906935812182629,0.0,0.001,0.001,0.0001,0.0005,2.362077912590739,4.411312841710425,12.565729495296875,47.41274585159087,17.624164525959127,14.36598624020348,3.406212557529273,2.242160181175356,4.267348090505082,0.0,1639.1565,0.042205002,False
16.026868736821225,0.001,0.1,9.412730046497998,0.001,1.6101697105491755,7.811364471457351,0.001,0.001,0.0001,0.0005,2.2569232539897284,5.2894198517556035,11.217085543866745,0.626893288570212,12.22242718358145,16.962778626983635,3.6838427294577144e-05,6.172906545797225,5.156532528706138,0.85,1941.6201,0.014622649,False
18.81902080634486,0.001,0.1,8.869438242748515,0.001,0.39631321999844477,1.6223257688513901,0.001,0.001,0.0001,0.0005,4.293030553512374,4.770678909171937,9.73402196605554,17.662129393622035,9.364037266490266,15.472223084697108,2.831018085167844,4.238362058226144,1.8174693821256949,0.85,1590.3914,0.009476554,False
0.0,0.001,0.1,8.748362462263568,0.001,0.04904926639487189,4.342054893291407,0.001,0.001,0.0001,0.0005,1.2879380374603353,1.4657564263489542,7.745000719757785,56.60749926163374,16.46009080629616,18.7660867821294,5.950702369424036,0.0,2.4371550792484653,0.0,948.03925,0.047731694,False
18.584560955622997,0.001,0.1,4.150149135823394,0.001,1.7733598536063808,4.404747657856064,0.001,0.001,0.0001,0.0005,1.6472723822033961,5.623131809870739,5.368444785628753,69.46648120101634,7.106706261765291,19.99322411558164,3.839920105076894,4.150173287735438,2.9743545761655565,0.85,1626.0103,0.006337504,False
2.1834004496282207,0.001,0.1,7.08832423856252,0.001,9.336387705087688,8.487097360992802,0.001,0.001,0.0001,0.0005,1.7795718574318866,0.1532521259629152,3.644246405101446,57.66237175824755,14.849655006946705,16.324574735587504,5.848406197080526,1.3739542926029804,0.3111022576908076,0.85,1103.9066,0.005384023,False
4.586858772180581,0.001,0.1,9.003960303084614,0.001,4.54218794968639,5.633042553865152,0.001,0.001,0.0001,0.0005,1.4351833406160934,9.384500500453278,16.637526591141608,28.797900129343155,3.802278623461098,13.777214557042946,3.170808884552519,2.99680183232916,2.5580802075651006,0.85,1463.7091,0.0063398792,False
0.0,0.001,0.1,9.999995929730463,0.001,0.2332280508930676,3.9408701237862087,0.001,0.001,0.0001,0.0005,1.3902533410967222,7.5661333446706305,5.680030628036795,89.72106334553818,12.49793599480736,19.153204815799718,5.753385755510215,0.0,2.6160389621538904,0.0,925.6443,0.05036251,False
0.0,0.001,0.1,9.498921636123475,0.001,0.29256769690911355,6.120110552047626,0.001,0.001,0.0001,0.0005,1.6728951001831025,4.697960522301577,8.70382641261518,28.51950841091395,17.531223272367473,19.975885275758202,4.901053171135159,1.0799535280237402,3.8170692311870678,9.620828e-13,1180.1017,0.052570194,True
8.68716493675323,0.001,0.1,9.464247590971048,0.001,1.830875430555733,2.5263322407259943,0.001,0.001,0.0001,0.0005,1.5248400102337623,10.0,4.973449899208865,84.56040845031558,6.964974041516775,15.080039048339255,3.36399712920308,0.13346545450415268,0.7430610613479449,0.85,825.9425,0.005612592,False
0.0,0.001,0.1,10.0,0.001,0.0,0.0,0.001,0.001,0.0001,0.0005,1.4089295005534614,6.90119387521324,0.0,86.11602291295945,4.325229594006175,20.0,4.872717165648485,0.0,0.0,0.0,441.00363,0.04886417,True
26.170519217983966,0.001,0.1,10.0,0.001,0.8605374197918909,5.424322521526079,0.001,0.001,0.0001,0.0005,1.390874898985738,9.805904849376756,10.315622592204647,47.37762314786282,10.90500978629191,19.912847849345244,6.073360417619014,4.068767631228623,10.0,0.85,2667.8093,0.024836808,False
20.297460036254016,0.001,0.1,9.951206265330793,0.001,0.309946417323481,3.379817769810216,0.001,0.001,0.0001,0.0005,2.182486098818422,4.1259944146317205,0.001085934410398107,13.785100772551944,6.486848377994814,17.790671208686028,2.4084154849606683,3.4547982996346804,0.6740627425648091,0.005563388,1219.0077,0.0472492,False
0.10947353361744126,0.001,0.1,7.766892914335809,0.001,2.6858461613435787,4.851344617949584,0.001,0.001,0.0001,0.0005,3.6521642030945056,10.0,8.69862388418604,75.39505285709262,4.655229862499229,16.212604178175887,3.228296873665579,2.7186055113623473,0.0,0.113487475,953.9364,0.035926677,False
0.0,0.001,0.1,5.87842058360762,0.001,4.3137833419489695,5.916162246421188,0.001,0.001,0.0001,0.0005,4.184350452731854,10.0,8.76730010138971,42.17477916364874,0.0,14.489194823463386,0.0,1.4483744509140608,0.0,0.0,668.9704,0.022622427,False
14.522017111149266,0.001,0.1,8.691187111466956,0.001,2.923288761073932,6.080306284969444,0.001,0.001,0.0001,0.0005,1.3045433736363707,10.0,10.22986999555542,27.950590211867443,3.875549433755667,18.23747796428812,4.375750673197327,2.4697541297073027,0.0,0.85,1357.1451,0.011470011,False
26.584742964055003,0.001,0.1,8.814738990574146,0.001,3.7230827953345025,5.465895409133807,0.001,0.001,0.0001,0.0005,6.8890158519491616,7.4507831588072895,9.456694544533187,73.85261348116012,8.580090888251227,20.0,7.012499864689538,4.852447929669691,0.0,0.85,2123.1702,0.01673932,False
0.00021322735219564035,0.001,0.1,6.312321690334928,0.001,3.8841586597115363,5.563390447011736,0.001,0.001,0.0001,0.0005,3.7628896807832084,10.0,8.968098850618201,54.901873889905985,0.0,15.24068443059516,0.0,2.1570501300397886,0.0,0.0,719.8046,0.025510035,False
12.747114511882238,0.001,0.1,6.202215622406739,0.001,4.492042758200575,5.729833813279192,0.001,0.001,0.0001,0.0005,7.037238297235784,9.254820461981208,9.244986183395836,44.00780574449952,1.987524032319293,15.218861365267015,0.0,2.7818234974568625,0.0,0.730706,1161.8728,0.0,False
24.2858031648554,0.001,0.1,8.900855611029433,0.001,2.9304767607316986,6.111344017761374,0.001,0.001,0.0001,0.0005,1.3466995266356008,10.0,10.737653963403362,31.91433297689,6.950364028408921,18.406282645724936,5.262555636646952,3.26691083959177,2.929876010451253,0.85,1972.33,0.015291879,False
0.0,0.001,0.1,10.0,0.001,0.0,2.0080809940723023,0.001,0.001,0.0001,0.0005,3.3867785911085804,10.0,5.685421714963102,100.0,7.374899091314909,17.226386642989727,4.141789491449923,2.3372322087180706,1.366499418187316,0.0,936.4663,0.04766772,False
0.0,0.001,0.1,6.128664431194556,0.001,3.408021954943777,5.483800183518235,0.001,0.001,0.0001,0.0005,6.178727278429685,10.0,6.982118169408247,37.99317416887314,0.0,13.926720225796084,0.0,0.0,0.0,0.0,512.0028,0.020759735,False
8.715230311189446,0.001,0.1,7.30517934724821,0.001,3.584118427418874,5.297929716754131,0.001,0.001,0.0001,0.0005,3.7202685147108534,10.0,9.440544496821444,68.56926798508049,6.299084416228135,16.012620885273254,3.161629787037357,3.343781545426002,0.0,0.85,1252.979,0.0050869416,False
7.608971618017427,0.001,0.1,10.0,0.001,0.7192642725180992,4.813642878797172,0.001,0.001,0.0001,0.0005,1.356768734062037,10.0,8.570542529850623,48.015742913264994,8.650610710201276,19.800455694071083,5.437266463309126,2.2851633594503156,2.269680656095136,0.85,1351.1678,0.018511029,False
4.365636570576637,0.001,0.1,6.990819572988005,0.001,4.280210557051033,5.502155910512165,0.001,0.001,0.0001,0.0005,9.756061632850438,10.0,8.924561471636231,40.100866086940854,0.0,15.425323568123485,0.0,2.444419223099996,0.0,0.0,974.0894,0.028471472,False
0.0,0.001,0.1,10.0,0.001,0.0,0.0,0.001,0.001,0.0001,0.0005,2.326189148109375,6.287257062568675,0.7974331828383296,100.0,16.02082450368681,20.0,5.997294823757965,4.371058691549047,0.08670666248494648,3.699319e-14,990.6957,0.053828064,True
14.27044244791405,0.001,0.1,8.521868466480178,0.001,2.7674144067665973,5.9931959846376905,0.001,0.001,0.0001,0.0005,2.4496234291931334,6.003863252524408,9.769796417214376,39.36012609329817,9.404595860895835,17.505700061952606,4.145909995276767,0.7849296389151081,0.0,0.85,1189.033,0.008518108,False
19.0764844909412,0.001,0.1,4.930505385076908,0.001,3.7720359487262396,6.073916220522635,0.001,0.001,0.0001,0.0005,5.630055386550987,8.771281017105903,9.743084718346747,38.25329456588488,9.736278463532152,16.077334098893942,3.188346839607577,1.3347306786710653,0.0,0.799856,1358.3346,0.0,False
8.302566751005296,0.001,0.1,10.0,0.001,1.3669081615387064,5.081193810001068,0.001,0.001,0.0001,0.0005,2.127860716951378,5.345701159945176,8.726511311342351,49.00402141891878,9.940851933873088,18.77412322639865,5.029332000543045,0.08946052012299908,0.0,0.85,978.1489,0.012850149,False
0.0,0.001,0.1,10.0,0.001,0.0,0.0,0.001,0.001,0.0001,0.0005,2.5219549953057827,6.553758003287889,0.0,100.0,10.396438441590615,20.0,4.59466881979686,0.0,0.0,0.0,462.43677,0.048494495,False
14.989826395857285,0.001,0.1,9.645351048638439,0.001,2.424807930815857,5.894064404916572,0.001,0.001,0.0001,0.0005,2.1347836003790444,4.9408227526865565,10.006347906092465,38.974685878830634,9.499343687742606,18.179913906970356,4.9271942460715215,1.1790127361758949,0.0,0.85,1285.9883,0.012237494,False
7.746680707127752,0.001,0.1,8.981157663717852,0.001,1.9789509728606283,5.533039410677515,0.001,0.001,0.0001,0.0005,2.347232993240031,6.048676447556636,8.741076255740067,42.94606445306573,9.68378913329582,17.731995939018006,3.9569596936136553,0.0,0.0,0.85,909.4845,0.00872722,False
28.926516517047755,0.001,0.1,10.0,0.001,3.274652358619197,6.206564325730721,0.001,0.001,0.0001,0.0005,2.1459789347406617,3.7258580269718022,11.20812841902154,43.42479788573671,8.317967582052502,18.770291317370635,5.824952605178698,3.9992888163053304,6.749254841871153,0.85,2512.9656,0.020858489,False
30.26174345301288,0.001,0.1,8.870497831359456,0.001,5.86859901109051,0.2986052245098467,0.001,0.001,0.0001,0.0005,2.646818356849284,8.891567174340752,8.57647020498521,93.97981705321882,19.280134619407633,19.720846696332515,5.517009251225403,0.37807206780250785,0.10890941278783145,0.85,1596.851,0.013354843,False
24.242215999447534,0.001,0.1,10.0,0.001,1.1132374412888213,5.081511040344736,0.001,0.001,0.0001,0.0005,2.0569748087963706,4.786677339236544,10.181608181894472,63.26007965962385,9.935862827905703,20.0,6.262123090796336,4.366869993391937,8.689379229029688,0.85,2543.931,0.024366755,False
7.813351602264411,0.001,0.1,10.0,0.001,0.9840633635991611,4.420275145430565,0.001,0.001,0.0001,0.0005,2.143831297774747,5.61580212837017,8.120434762460974,61.320403901460296,10.729047803633893,19.43312555891499,5.429429947859514,1.2591743360818033,0.0,0.85,1071.7607,0.01522185,False
1.869579178209427,0.001,0.1,9.455891032413213,0.001,1.0685400943890113,4.4215515054047625,0.001,0.001,0.0001,0.0005,2.334354929003735,6.184955163585814,7.21130557956743,57.67429913465295,10.059332602137571,18.486794445824412,4.479178956820505,0.0,0.0,0.85,739.49414,0.0111774,False
20.76538461968309,0.001,0.1,10.0,0.001,1.5724185908638018,5.142999538767411,0.001,0.001,0.0001,0.0005,2.1167304960212445,4.133377279737825,9.821953887263563,59.974192396641236,10.202986927350302,20.0,6.046801748618077,3.7714797768922477,3.2355160227458626,0.85,1958.3262,0.020814266,False
17.041916320745145,0.001,0.1,7.308422298450935,0.001,1.3672238681453912,5.353222581706047,0.001,0.001,0.0001,0.0005,8.7786473282263,10.0,9.558173446515191,34.45269762536176,9.661507672698972,16.95594451840307,1.3962358281083107,0.08521944629776979,0.0,0.82974917,1104.9586,0.0,False
9.176673463644478,0.001,0.1,7.151649967030603,0.001,2.4294087343201127,5.650992605663028,0.001,0.001,0.0001,0.0005,3.0075286086138195,9.024759710123817,8.691559236047437,46.4518277756187,9.703007020090443,16.94188752961685,1.8170411742253152,0.0,0.0,0.8461348,831.2451,0.0,False
7.887139911914575,0.001,0.1,9.350617727268869,0.001,0.6410791816250715,5.089053158416592,0.001,0.001,0.0001,0.0005,1.2642035978251165,0.588845313539871,8.026204367168845,22.586137155504492,9.594491266662672,20.0,1.0679751047147943,0.0,0.0,0.42954174,649.5058,0.0,False
9.098491567234134,0.001,0.1,2.1561581506185656,0.001,3.0808877089606512,5.669023075589948,0.001,0.001,0.0001,0.0005,4.034260087088634,3.084677443194024,9.902055188595725,44.5984731865571,10.80096246536147,19.106485464369722,1.0599044931068204,0.0,0.0,0.2778226,783.4269,0.0,False
8.923815336215196,0.001,0.1,6.181016058752874,0.001,3.552351146430166,6.272595793789333,0.001,0.001,0.0001,0.0005,1.1712233948532185,0.056309589718987925,9.807043125253287,33.162052084374736,10.467231286061825,20.0,3.2207839217609164,0.0,0.0,0.85,893.821,0.0006890313,False
7.129522826069732,0.001,0.1,10.0,0.001,0.7436779589189746,4.07238625242473,0.001,0.001,0.0001,0.0005,1.3497599910413651,1.427691961503167,2.6675859891839977,36.43918500751205,7.7185324191458164,20.0,6.637603623509813,0.0,0.0,0.85,848.369,0.015504961,False
8.38718133888255,0.001,0.1,8.469435740547203,0.001,0.0,4.72122937552786,0.001,0.001,0.0001,0.0005,6.807645098385901,0.0,12.271432460525894,53.01616767062435,18.48111455933047,20.0,0.0,0.0,0.0,2.230088e-16,789.3053,0.0,False
8.938936116915414,0.001,0.1,10.0,0.001,2.1229495753172714,5.103766545800176,0.001,0.001,0.0001,0.0005,1.2790418273217228,0.4386345521192291,7.619016703042317,26.586148549763855,8.660306556792225,20.0,7.4166403396628136,0.0,0.0,0.85,1084.356,0.015812919,False
9.09746121941435,0.001,0.1,10.0,0.001,0.0,3.142555807876203,0.001,0.001,0.0001,0.0005,3.6938726483165447,5.950765022258681,6.010796330354687,90.75677160382347,5.201726048041274,20.0,10.0,6.204626117904408,0.6905979121168462,0.0,1824.9138,0.056984175,False
29.31171449477142,0.001,0.1,7.930120486265224,0.001,6.189261991994762,2.277346131221641,0.001,0.001,0.0001,0.0005,3.781020664897918,8.805466995741805,11.72567822680299,28.140213342634436,7.04806389814097,11.910452447853704,4.272166701197684,8.675204771747104,9.275881453570461,0.85,3090.0474,0.007551771,False
8.859462616001643,0.001,0.1,10.0,0.001,1.6619015886211972,4.324326928991008,0.001,0.001,0.0001,0.0005,1.308567056458652,0.0,4.707784952175597,26.535333126722044,5.963792758407695,20.0,10.0,0.0,0.007868198415882774,0.85,1148.3229,0.016840443,False
8.317915765541928,0.001,0.1,4.501922445393935,0.001,1.8706343426093097,5.835803095656909,0.001,0.001,0.0001,0.0005,1.1011823390350817,0.0,9.605301546543856,30.416439565678694,10.381523332884244,20.0,0.0,0.0,0.0,2.230088e-16,623.6302,0.0,False
0.0,0.001,0.1,10.0,0.001,0.0,2.629049764132019,0.001,0.001,0.0001,0.0005,10.0,10.0,0.0,16.17616049292831,0.0,20.0,0.0,0.0,0.0,0.0,352.95633,0.028099595,False
32.580836232492175,0.001,0.1,10.0,0.001,3.099346820185965,2.768243914942788,0.001,0.001,0.0001,0.0005,1.3207249059303636,0.0,9.33129211089375,9.071086000172796,7.735911410329232,20.0,5.345901152372109,0.0,0.0,0.85,1519.9637,0.014994345,False
8.11422705109236,0.001,0.1,1.0011248291879664,0.001,0.0,5.130149926429124,0.001,0.001,0.0001,0.0005,4.273084780839182,0.0,8.176798765417507,58.16707214632064,14.911389224618931,20.0,0.7872601378226406,0.0,0.0,0.0,635.9318,0.0049581775,False
10.226509137840868,0.001,0.1,9.972444695339853,0.001,1.2209955590879513,4.200126327853071,0.001,0.001,0.0001,0.0005,3.893253058567296,6.391644204612725,7.874873344587797,68.51035917189118,6.042827741037896,20.0,10.0,1.270678148439766,0.0005460454264220972,0.85,1426.1089,0.017865716,False
22.883360921212006,0.001,0.1,6.087936500617593,0.001,8.19635376276214,9.952857527454848,0.001,0.001,0.0001,0.0005,8.796376017598519,2.7833277542792305,11.958918328375756,63.11302052528839,9.300918168349305,15.324526828904428,0.9581265603298194,8.904766564937317,0.39711287651379024,0.85,2294.043,0.0027817914,False
6.616474932367596,0.001,0.1,10.0,0.001,0.0,3.2533085666947126,0.001,0.001,0.0001,0.0005,2.7588803116102607,10.0,2.157055591321767,73.51441877590537,8.314789237069997,20.0,5.728147535832537,0.0,0.0,0.0,801.3277,0.0498368,False
0.0,0.001,0.1,10.0,0.001,0.0,0.0,0.001,0.001,0.0001,0.0005,3.4539514600716537,10.0,0.0,100.0,1.1375353489528655,20.0,3.9954183343916725,0.0,0.0,0.0,428.1268,0.047426693,True
38.9777123277959,0.001,0.1,10.0,0.001,0.16638606768362169,2.3164625839042503,0.001,0.001,0.0001,0.0005,1.4963600751239456,10.0,7.536678495703203,63.2892101880225,18.947252802526272,20.0,6.124239325252057,7.434678858871962,10.0,0.85,3183.8284,0.02645242,False
36.71414011614925,0.001,0.1,9.667866752573017,0.001,3.935422569287806,3.9382342828284767,0.001,0.001,0.0001,0.0005,2.007101161640524,10.0,8.248407192833728,53.02077296595781,9.913384519520065,20.0,4.963541411256974,6.08754415154762,10.0,0.85,3030.4036,0.025099326,False
7.328332224483821,0.001,0.1,6.790054513105012,0.001,0.02732701331849395,4.476067052862783,0.001,0.001,0.0001,0.0005,3.0420303804110373,6.515389084342752,7.442336792439871,37.492229963253344,6.543360711321925,14.842349359961633,3.3466257075697206,0.0,0.0,0.8497008,767.36273,0.0,False
8.473488591754535,0.001,0.1,10.0,0.001,0.029822911180531226,5.5265663790373845,0.001,0.001,0.0001,0.0005,1.6039947018352758,10.0,13.309087580943848,47.14485594585895,19.445705053720822,20.0,7.291639847879177,6.279256158945122,10.0,0.85,2612.4265,0.025964765,False
10.093964060054283,0.001,0.1,10.0,0.001,1.082607421377463,4.870683920293998,0.001,0.001,0.0001,0.0005,2.121770437267553,10.0,8.479992147094201,48.859340185133796,10.892496117374947,20.0,6.950857016197499,1.2588324283017491,0.01801919459969179,0.85,1253.3206,0.016829977,False
11.112899516080018,0.001,0.1,9.481381233892975,0.001,2.6921958469802023,5.76259461414074,0.001,0.001,0.0001,0.0005,1.8239242325525655,10.0,11.28392843011474,42.79178779712508,12.962420521862953,20.0,7.165208703480616,3.3173955291979955,7.038978771830831,0.85,2146.8945,0.021882912,False
41.39309315963856,0.001,0.1,10.0,0.001,0.040270500450229424,4.248947771835097,0.001,0.001,0.0001,0.0005,3.529616294991438,10.0,0.0,100.0,1.9822803924954926,20.0,5.743340767618575,10.0,0.8639409646321468,4.514836e-15,2585.6208,0.058484104,False
8.465462056763268,0.001,0.1,7.888441917247246,0.001,1.4841602264304063,5.018374374639323,0.001,0.001,0.0001,0.0005,2.6810199940562676,7.9095493453897685,7.708396744037715,39.45695445617755,7.438976009912247,17.291519228455353,4.776685235674323,0.0,0.0,0.85,934.0902,0.0068771127,False
10.285710095710161,0.001,0.1,9.980334307127452,0.001,2.052475593676739,5.5410124301078865,0.001,0.001,0.0001,0.0005,1.6784074100969046,10.0,10.546944901086805,41.909665928632215,13.383932088460135,20.0,6.955401527762715,2.465145072522458,2.9207232699805,0.85,1675.8129,0.020034213,False
8.126031209510804,0.001,0.1,10.0,0.001,0.0,4.2782581327479905,0.001,0.001,0.0001,0.0005,1.8068596973215387,10.0,8.147654861583607,62.46474112682884,16.657311291245453,20.0,7.018690421907846,2.3485633036932883,1.0571375123405171,0.0,1369.2911,0.053354084,False
5.2405822165655,0.001,0.1,8.097382526538278,0.001,0.0,3.544916988937969,0.001,0.001,0.0001,0.0005,3.0543450249523625,10.0,2.6513972122417857,55.477249621929246,5.432198453864091,18.042878340627006,3.2060623900966867,0.0,0.0,0.0,612.5656,0.038108088,False
8.758559448275276,0.001,0.1,9.492503746004308,0.001,0.9489745562316789,4.589797061674259,0.001,0.001,0.0001,0.0005,2.421614956904757,10.0,6.470797497450468,47.92721509890988,8.143372624198985,19.78122869398254,5.832486236796144,0.0,0.0,0.85,979.0922,0.014049567,False
37.61716593370154,0.001,0.1,10.0,0.001,0.0,0.6915526473774971,0.001,0.001,0.0001,0.0005,1.2768741455274044,10.0,7.1973508563714965,55.29434846064319,20.0,20.0,5.894664245647202,3.2345816044615767,4.698262630115985,0.0,2281.2788,0.05619288,False
16.49033702238791,0.001,0.1,9.358917038088089,0.001,3.4460990422595583,5.48694776741968,0.001,0.001,0.0001,0.0005,2.071930140201497,4.483128816922052,9.16233740577397,31.527068222256876,7.9358460364191385,18.16251460297895,6.502803837927841,0.0,0.0,0.85,1292.5275,0.011299889,False
13.688148879470525,0.001,0.1,10.0,0.001,0.7365309179503825,3.8262749705106525,0.001,0.001,0.0001,0.0005,3.1569029161341158,8.85131040394645,5.459877649229462,97.90622081873647,10.012625042572573,20.0,6.81214959751407,2.8157521825261296,2.1305476816997557,0.85,1567.8285,0.019743368,False
25.006918639508864,0.001,0.1,10.0,0.001,3.8269698931761473,5.337790923533512,0.001,0.001,0.0001,0.0005,1.1742420866267047,5.242725488042096,11.230980576944827,21.258233688019136,11.8340044964757,19.056987973089846,6.017693243833908,3.453664792777011,10.0,0.85,2636.0142,0.023003923,False
0.0,0.001,0.1,10.0,0.001,0.0,2.4956187012921545,0.001,0.001,0.0001,0.0005,2.6799961377649524,9.76170909845521,0.0,100.0,12.843172042485428,20.0,6.461513057750963,0.0,0.9010375927689963,0.0,716.24365,0.05085529,False
0.0,0.001,0.1,6.463954396647635,0.001,1.0199552271916459,5.3888669992049945,0.001,0.001,0.0001,0.0005,4.104154459979718,1.5462610767640104,7.32837982826311,33.450310304538974,7.528535824407925,15.062923714031474,4.279047301499281,0.0,0.0,0.0,688.3046,0.03502353,False
0.0,0.001,0.1,10.0,0.001,0.0,0.0,0.001,0.001,0.0001,0.0005,1.3163505501486625,9.003435977763417,0.0,54.05509684072369,20.0,20.0,4.908064518192129,0.0,2.2639972813618545,0.0,678.398,0.05121612,True
0.0,0.001,0.1,6.564373006091624,0.001,1.6635598610416746,5.45502483404282,0.001,0.001,0.0001,0.0005,4.022115507820323,2.9915527624266662,7.614560645437201,35.29033543677156,7.872574306974347,15.681842602210365,4.651201196191386,0.0,0.0,2.3845406e-13,736.07825,0.03639533,False
20.74577559095867,0.001,0.1,7.380853969905069,0.001,3.9959216802860498,5.468698022418646,0.001,0.001,0.0001,0.0005,9.87713341283058,10.0,9.320667502895976,39.41585205321046,8.510488696232244,17.144036078546144,6.373645078385069,0.5995506182548276,0.0,0.85,1609.2993,0.006848059,False
16.381269591326785,0.001,0.1,10.0,0.001,3.5179703838841805,4.756953711365241,0.001,0.001,0.0001,0.0005,1.481882895643459,5.445703956229674,4.705874775554114,34.92231893824036,7.8758522543996605,19.37598817227672,5.469082967397675,0.39260635854856335,2.7962183545038544,0.85,1380.0701,0.016594982,False
17.710017344508515,0.001,0.1,8.370035551683362,0.001,4.051420770803613,5.8725399292960265,0.001,0.001,0.0001,0.0005,2.8555383532262875,2.5048163092212254,9.810166411743296,31.789189174862443,8.073482376077957,17.599603685538252,7.098893210103535,0.0,0.0,0.85,1390.0068,0.009082142,False
6.4367539957300615,0.001,0.1,6.647566366851569,0.001,2.802726160181285,5.768483005187387,0.001,0.001,0.0001,0.0005,5.420429469671535,3.3648607642217576,8.544606952720805,33.90254540900477,8.313777816425906,16.106684848124043,6.300320506000752,0.0,0.0,0.85,1064.5463,0.0031389496,False
18.782038353982735,0.001,0.1,10.0,0.001,3.5301007724114033,5.062801977953627,0.001,0.001,0.0001,0.0005,1.197237998662012,4.89260721429611,7.791967438201938,27.307502307577092,9.252331305977524,19.019271733194223,5.764406504242904,1.1146012023312828,4.593451157564154,0.85,1732.4427,0.017926395,False
9.537402972959901,0.001,0.1,9.679998230437207,0.001,1.4846980569902535,3.9134308901872257,0.001,0.001,0.0001,0.0005,3.2955584546574084,8.608246441364116,4.596165532079218,83.1693312595708,7.738893814422246,19.922853047376016,6.3789367283659795,0.0,0.0,0.85,1001.52435,0.014791444,False
0.0,0.001,0.1,9.337229815272204,0.001,1.1673476249467156,3.521912889247431,0.001,0.001,0.0001,0.0005,3.2299720439813164,8.725602765128084,2.616719132845943,78.10066286301563,7.307488999141673,19.43833218172184,5.728625293420525,0.0,0.0,0.0,679.2119,0.04786372,False
0.0,0.001,0.1,9.455246681702954,0.001,0.0,0.7053327345243492,0.001,0.001,0.0001,0.0005,3.3645029741608483,9.787133840708025,0.0,92.37062328504663,6.215267521935947,20.0,3.5118916098083486,0.0,0.0,0.0,420.0258,0.043946315,False
10.922297022735124,0.001,0.1,10.0,0.001,2.7556343991548085,4.221472851745515,0.001,0.001,0.0001,0.0005,1.773284265527861,8.897603406813223,8.901158979473717,43.41243965808318,20.0,19.66780032578155,6.393473784817356,0.8767828008339944,0.0,0.85,1247.6185,0.015702114,False
8.039912078193469,0.001,0.1,7.173093808231844,0.001,2.2023641764938064,3.77789148481449,0.001,0.001,0.0001,0.0005,4.09171964066957,5.030675227842454,7.758801870013277,47.78048008220823,0.0,16.80880005192514,4.823466382442302,0.0,0.0,0.0,907.52844,0.03926083,False
6.941129892642316,0.001,0.1,9.31003447137144,0.001,0.8061536741647973,3.6014221887951265,0.001,0.001,0.0001,0.0005,1.6354137274297091,8.792466564988574,7.950308622989867,35.861347545083596,20.0,18.4093869082968,2.748132433056339,0.0,0.0,0.85,773.2958,0.008812564,False
